{22, 2, 1000, 1,},
{23, 2, 1000, 1,},
{24, 2, 1000, 1,},
{25, 2, 1000, 1,},
{26, 2, 1000, 1,},
{27, 2, 1000, 1,},
{28, 2, 1000, 3,},
{29, 2, 1000, 3,},
{30, 2, 1000, 3,},
{31, 2, 1000, 3,},
{32, 2, 1000, 3,},
{33, 2, 1000, 3,},
{34, 2, 1000, 3,},
{35, 2, 1000, 1,},
{36, 2, 1000, 0,},
{1, 3, 1000, 0,},
{2, 3, 1000, 1,},
{3, 3, 1000, 3,},
{4, 3, 149, 4,},
{9, 3, 1000, 3,},
{10, 3, 1000, 1,},
{11, 3, 1000, 1,},
{12, 3, 17, 3,},
{13, 3, 55, 3,},
{14, 3, 55, 3,},
{15, 3, 55, 3,},
{16, 3, 55, 3,},
{17, 3, 17, 3,},
{18, 3, 55, 3,},
{19, 3, 55, 3,},
{20, 3, 17, 3,},
{21, 3, 55, 3,},
{22, 3, 55, 3,},
{23, 3, 55, 3,},
{24, 3, 55, 3,},
{25, 3, 17, 3,},
{26, 3, 1000, 1,},
{27, 3, 1000, 1,},
{28, 3, 1000, 3,},
{29, 3, 149, 4,},
{34, 3, 1000, 3,},
{35, 3, 1000, 1,},
{36, 3, 1000, 0,},
{1, 4, 1000, 0,},
{2, 4, 1000, 1,},
{3, 4, 1000, 3,},
{9, 4, 1000, 3,},
{10, 4, 1000, 1,},
{11, 4, 1000, 1,},
{12, 4, 1000, 1,},
{13, 4, 1000, 1,},
{14, 4, 1000, 1,},
{15, 4, 1000, 1,},
{16, 4, 1000, 1,},
{17, 4, 1000, 1,},
{18, 4, 1000, 1,},
{19, 4, 1000, 1,},
{20, 4, 1000, 1,},
{21, 4, 1000, 1,},
{22, 4, 1000, 1,},
{23, 4, 1000, 1,},
{24, 4, 1000, 1,},
{25, 4, 1000, 1,},
{26, 4, 1000, 1,},
{27, 4, 1000, 1,},
{28, 4, 1000, 3,},
{34, 4, 1000, 3,},
{35, 4, 1000, 1,},
{36, 4, 1000, 0,},
{1, 5, 1000, 0,},
{2, 5, 1000, 1,},
{3, 5, 1000, 3,},
{9, 5, 1000, 3,},
{10, 5, 1000, 1,},
{11, 5, 159, 1,},
{15, 5, 158, 1,},
{19, 5, 159, 1,},
{23, 5, 158, 1,},
{27, 5, 1000, 1,},
{28, 5, 1000, 3,},
{34, 5, 1000, 3,},
{35, 5, 1000, 1,},
{36, 5, 1000, 0,},
{1, 6, 1000, 0,},
{2, 6, 1000, 1,},
{3, 6, 1000, 3,},
{9, 6, 1000, 3,},
{10, 6, 1000, 1,},
{27, 6, 1000, 1,},
{28, 6, 1000, 3,},
{34, 6, 1000, 3,},
{35, 6, 1000, 1,},
{36, 6, 1000, 0,},
{1, 7, 1000, 0,},
{2, 7, 1000, 1,},
{3, 7, 1000, 3,},
{9, 7, 1000, 3,},
{10, 7, 1000, 1,},
{27, 7, 1000, 1,},
{28, 7, 1000, 3,},
{34, 7, 1000, 3,},
{35, 7, 1000, 1,},
{36, 7, 1000, 0,},
{1, 8, 1000, 0,},
{2, 8, 1000, 1,},
{3, 8, 1000, 3,},
{4, 8, 1000, 3,},
{5, 8, 1000, 3,},
{6, 8, 1000, 3,},
{7, 8, 1000, 3,},
{8, 8, 1000, 3,},
{9, 8, 1000, 3,},
{10, 8, 1000, 1,},
{27, 8, 1000, 1,},
{28, 8, 1000, 3,},
{29, 8, 1000, 3,},
{30, 8, 1000, 3,},
{31, 8, 1000, 3,},
{32, 8, 1000, 3,},
{33, 8, 1000, 3,},
{34, 8, 1000, 3,},
{35, 8, 1000, 1,},
{36, 8, 1000, 0,},
{1, 9, 1000, 0,},
{2, 9, 1000, 1,},
{3, 9, 1000, 1,},
{4, 9, 1000, 1,},
{5, 9, 1000, 1,},
{6, 9, 1000, 1,},
{7, 9, 1000, 1,},
{8, 9, 1000, 1,},
{9, 9, 1000, 1,},
{10, 9, 1000, 1,},
{11, 9, 55, 1,},
{12, 9, 55, 1,},
{13, 9, 55, 1,},
{14, 9, 55, 1,},
{15, 9, 55, 1,},
{16, 9, 55, 1,},
{17, 9, 55, 1,},
{18, 9, 55, 1,},
{19, 9, 55, 1,},
{20, 9, 55, 1,},
{21, 9, 55, 1,},
{22, 9, 55, 1,},
{23, 9, 55, 1,},
{24, 9, 55, 1,},
{25, 9, 55, 1,},
{26, 9, 55, 1,},
{27, 9, 1000, 1,},
{28, 9, 1000, 1,},
{29, 9, 1000, 1,},
{30, 9, 1000, 1,},
{31, 9, 1000, 1,},
{32, 9, 1000, 1,},
{33, 9, 1000, 1,},
{34, 9, 1000, 1,},
{35, 9, 1000, 1,},
{36, 9, 1000, 0,},
{1, 10, 1000, 0,},
{2, 10, 55, 1,},
{3, 10, 1, 1,},
{7, 10, 1000, 1,},
{8, 10, 1000, 1,},
{9, 10, 1000, 1,},
{10, 10, 1000, 1,},
{11, 10, 1000, 1,},
{12, 10, 1000, 1,},
{13, 10, 55, 1,},
{15, 10, 1000, 0,},
{17, 10, 55, 1,},
{18, 10, 55, 1,},
{19, 10, 55, 1,},
{20, 10, 55, 1,},
{22, 10, 1000, 0,},
{24, 10, 55, 1,},
{25, 10, 1000, 1,},
{26, 10, 1000, 1,},
{27, 10, 1000, 1,},
{28, 10, 1000, 1,},
{29, 10, 1000, 1,},
{30, 10, 1000, 1,},
{31, 10, 1, 1,},
{35, 10, 55, 1,},
{36, 10, 1000, 0,},
{7, 11, 1000, 1,},
{8, 11, 1, 3,},
{12, 11, 1000, 1,},
{18, 11, 55, 1,},
{19, 11, 55, 1,},
{25, 11, 1000, 1,},
{26, 11, 1, 3,},
{30, 11, 1000, 1,},
{1, 12, 1001, 0,},
{7, 12, 1000, 1,},
{12, 12, 1000, 1,},
{18, 12, 55, 1,},
{19, 12, 55, 1,},
{25, 12, 1000, 1,},
{30, 12, 1000, 1,},
{36, 12, 1001, 0,},
{1, 13, 1001, 0,},
{7, 13, 1000, 1,},
{12, 13, 1000, 1,},
{14, 13, 12, 0,},
{16, 13, 111, 0,},
{18, 13, 55, 1,},
{19, 13, 55, 1,},
{21, 13, 111, 0,},
{23, 13, 14, 0,},
{25, 13, 1000, 1,},
{30, 13, 1000, 1,},
{36, 13, 1001, 0,},
{1, 14, 1001, 0,},
{3, 14, 0, 1,},
{7, 14, 1000, 1,},
{12, 14, 1000, 1,},
{18, 14, 55, 1,},
{19, 14, 55, 1,},
{25, 14, 1000, 1,},
{30, 14, 1000, 1,},
{31, 14, 0, 1,},
{36, 14, 1001, 0,},
{1, 15, 1001, 0,},
{7, 15, 1000, 1,},
{8, 15, 0, 3,},
{12, 15, 1000, 1,},
{18, 15, 55, 1,},
{19, 15, 55, 1,},
{25, 15, 1000, 1,},
{26, 15, 0, 3,},
{30, 15, 1000, 1,},
{36, 15, 1001, 0,},
{1, 16, 1001, 0,},
{7, 16, 1000, 1,},
{12, 16, 1000, 1,},
{14, 16, 8, 0,},
{16, 16, 111, 0,},
{18, 16, 55, 1,},
{19, 16, 55, 1,},
{21, 16, 111, 0,},
{23, 16, 10, 0,},
{25, 16, 1000, 1,},
{30, 16, 1000, 1,},
{36, 16, 1001, 0,},
{1, 17, 1001, 0,},
{7, 17, 1000, 1,},
{12, 17, 1000, 1,},
{18, 17, 55, 1,},
{19, 17, 55, 1,},
{25, 17, 1000, 1,},
{30, 17, 1000, 1,},
{36, 17, 1001, 0,},
{1, 18, 1001, 0,},
{3, 18, 55, 1,},
{4, 18, 55, 1,},
{5, 18, 55, 1,},
{6, 18, 55, 1,},
{7, 18, 1000, 1,},
{12, 18, 1000, 1,},
{18, 18, 55, 1,},
{19, 18, 55, 1,},
{25, 18, 1000, 1,},
{30, 18, 1000, 1,},
{31, 18, 55, 1,},
{32, 18, 55, 1,},
{33, 18, 55, 1,},
{34, 18, 55, 1,},
{36, 18, 1001, 0,},
{1, 19, 1001, 0,},
{3, 19, 55, 1,},
{4, 19, 71, 1,},
{6, 19, 55, 1,},
{7, 19, 1000, 1,},
{8, 19, 1000, 1,},
{9, 19, 1000, 1,},
{10, 19, 1000, 1,},
{11, 19, 1000, 1,},
{12, 19, 1000, 1,},
{14, 19, 16, 0,},
{16, 19, 111, 0,},
{18, 19, 55, 1,},
{19, 19, 55, 1,},
{21, 19, 111, 0,},
{23, 19, 18, 0,},
{25, 19, 1000, 1,},
{26, 19, 1000, 1,},
{27, 19, 1000, 1,},
{28, 19, 1000, 1,},
{29, 19, 1000, 1,},
{30, 19, 1000, 1,},
{31, 19, 55, 1,},
{32, 19, 71, 1,},
{34, 19, 55, 1,},
{36, 19, 1001, 0,},
{1, 20, 1001, 0,},
{3, 20, 55, 1,},
{6, 20, 55, 1,},
{7, 20, 55, 1,},
{18, 20, 2, 1,},
{30, 20, 55, 1,},
{31, 20, 55, 1,},
{34, 20, 55, 1,},
{36, 20, 1001, 0,},
{1, 21, 1001, 0,},
{3, 21, 55, 1,},
{4, 21, 55, 1,},
{5, 21, 55, 1,},
{6, 21, 55, 1,},
{9, 21, 1001, 0,},
{10, 21, 1001, 0,},
{11, 21, 1001, 0,},
{12, 21, 17, 0,},
{13, 21, 55, 0,},
{24, 21, 55, 0,},
{25, 21, 17, 0,},
{26, 21, 1001, 0,},
{27, 21, 1001, 0,},
{28, 21, 1001, 0,},
{31, 21, 55, 1,},
{32, 21, 55, 1,},
{33, 21, 55, 1,},
{34, 21, 55, 1,},
{36, 21, 1001, 0,},
{4, 22, 1000, 0,},
{5, 22, 1000, 0,},
{8, 22, 1001, 0,},
{12, 22, 1001, 0,},
{13, 22, 111, 0,},
{14, 22, 1001, 0,},
{16, 22, 111, 0,},
{21, 22, 111, 0,},
{23, 22, 1001, 0,},
{24, 22, 111, 0,},
{25, 22, 1001, 0,},
{29, 22, 1001, 0,},
{32, 22, 1000, 0,},
{33, 22, 1000, 0,},
{4, 23, 55, 0,},
{5, 23, 55, 0,},
{6, 23, 55, 0,},
{7, 23, 55, 0,},
{8, 23, 55, 0,},
{9, 23, 55, 0,},
{10, 23, 55, 0,},
{27, 23, 55, 0,},
{28, 23, 55, 0,},
{29, 23, 55, 0,},
{30, 23, 55, 0,},
{31, 23, 55, 0,},
{32, 23, 55, 0,},
{33, 23, 55, 0,},
{7, 24, 55, 0,},
{8, 24, 55, 0,},
{9, 24, 55, 0,},
{10, 24, 55, 0,},
{27, 24, 55, 0,},
{28, 24, 55, 0,},
{29, 24, 55, 0,},
{30, 24, 55, 0,},
{1, 25, 1000, 0,},
{2, 25, 1000, 0,},
{3, 25, 1000, 0,},
{4, 25, 1000, 0,},
{5, 25, 1000, 0,},
{12, 25, 1000, 0,},
{13, 25, 1000, 0,},
{14, 25, 1000, 0,},
{15, 25, 1000, 0,},
{16, 25, 11, 0,},
{18, 25, 15, 0,},
{19, 25, 15, 0,},
{21, 25, 11, 0,},
{22, 25, 1000, 0,},
{23, 25, 1000, 0,},
{24, 25, 1000, 0,},
{25, 25, 1000, 0,},
{32, 25, 1000, 0,},
{33, 25, 1000, 0,},
{34, 25, 1000, 0,},
{35, 25, 1000, 0,},
{36, 25, 1000, 0,},
{1, 26, 1000, 0,},
{2, 26, 1000, 2,},
{3, 26, 1000, 2,},
{4, 26, 1000, 2,},
{5, 26, 1000, 0,},
{7, 26, 111, 2,},
{8, 26, 55, 2,},
{9, 26, 55, 2,},
{10, 26, 111, 2,},
{12, 26, 1000, 0,},
{13, 26, 71, 2,},
{15, 26, 1000, 0,},
{22, 26, 1000, 0,},
{23, 26, 71, 2,},
{25, 26, 1000, 0,},
{27, 26, 111, 2,},
{28, 26, 55, 2,},
{29, 26, 55, 2,},
{30, 26, 111, 2,},
{32, 26, 1000, 0,},
{33, 26, 1000, 2,},
{34, 26, 1000, 2,},
{35, 26, 1000, 2,},
{36, 26, 1000, 0,},
{1, 27, 1000, 0,},
{2, 27, 1000, 2,},
{3, 27, 111, 4,},
{4, 27, 1000, 2,},
{5, 27, 1000, 0,},
{7, 27, 1000, 0,},
{8, 27, 1000, 0,},
{9, 27, 1000, 0,},
{10, 27, 1000, 0,},
{12, 27, 1000, 0,},
{15, 27, 1000, 0,},
{22, 27, 1000, 0,},
{25, 27, 1000, 0,},
{27, 27, 1000, 0,},
{28, 27, 1000, 0,},
{29, 27, 1000, 0,},
{30, 27, 1000, 0,},
{32, 27, 1000, 0,},
{33, 27, 1000, 2,},
{34, 27, 111, 4,},
{35, 27, 1000, 2,},
{36, 27, 1000, 0,},
{1, 28, 1000, 0,},
{2, 28, 1000, 2,},
{3, 28, 1000, 2,},
{4, 28, 1000, 2,},
{5, 28, 1000, 0,},
{12, 28, 1000, 0,},
{13, 28, 1000, 0,},
{14, 28, 1000, 0,},
{15, 28, 1000, 0,},
{16, 28, 9, 0,},
{18, 28, 17, 0,},
{19, 28, 17, 0,},
{21, 28, 9, 0,},
{22, 28, 1000, 0,},
{23, 28, 1000, 0,},
{24, 28, 1000, 0,},
{25, 28, 1000, 0,},
{32, 28, 1000, 0,},
{33, 28, 1000, 2,},
{34, 28, 1000, 2,},
{35, 28, 1000, 2,},
{36, 28, 1000, 0,},
{1, 29, 1000, 0,},
{2, 29, 1000, 0,},
{3, 29, 1000, 0,},
{4, 29, 1000, 0,},
{5, 29, 1000, 0,},
{32, 29, 1000, 0,},
{33, 29, 1000, 0,},
{34, 29, 1000, 0,},
{35, 29, 1000, 0,},
{36, 29, 1000, 0,},
