{12, 18, 1002, 0,},
{14, 18, 1002, 0,},
{16, 18, 1002, 0,},
{18, 18, 1002, 0,},
{20, 18, 1000, 0,},
{21, 18, 1000, 0,},
{0, 19, 1000, 0,},
{1, 19, 112, 2,},
{3, 19, 1002, 0,},
{5, 19, 1002, 0,},
{7, 19, 1002, 0,},
{9, 19, 1002, 0,},
{12, 19, 1002, 0,},
{14, 19, 1002, 0,},
{16, 19, 1002, 0,},
{18, 19, 1002, 0,},
{20, 19, 112, 2,},
{21, 19, 1000, 0,},
{0, 20, 1000, 0,},
{1, 20, 55, 2,},
{3, 20, 1002, 0,},
{5, 20, 1002, 0,},
{7, 20, 1002, 0,},
{9, 20, 1002, 0,},
{12, 20, 1002, 0,},
{14, 20, 1002, 0,},
{16, 20, 1002, 0,},
{18, 20, 1002, 0,},
{20, 20, 55, 2,},
{21, 20, 1000, 0,},
{0, 21, 1000, 0,},
{1, 21, 26, 2,},
{3, 21, 1002, 0,},
{5, 21, 1002, 0,},
{7, 21, 1002, 0,},
{9, 21, 1002, 0,},
{12, 21, 1002, 0,},
{14, 21, 1002, 0,},
{16, 21, 1002, 0,},
{18, 21, 1002, 0,},
{20, 21, 24, 2,},
{21, 21, 1000, 0,},
{0, 22, 1000, 0,},
{1, 22, 55, 2,},
{3, 22, 1002, 0,},
{5, 22, 1002, 0,},
{7, 22, 1002, 0,},
{9, 22, 1002, 0,},
{12, 22, 1002, 0,},
{14, 22, 1002, 0,},
{16, 22, 1002, 0,},
{18, 22, 1002, 0,},
{20, 22, 55, 2,},
{21, 22, 1000, 0,},
{0, 23, 1000, 0,},
{1, 23, 56, 2,},
{20, 23, 56, 2,},
{21, 23, 1000, 0,},
{0, 24, 1000, 0,},
{1, 24, 113, 2,},
{2, 24, 56, 2,},
{3, 24, 55, 2,},
{4, 24, 25, 2,},
{5, 24, 55, 2,},
{6, 24, 112, 2,},
{7, 24, 1000, 0,},
{8, 24, 79, 0,},
{12, 24, 79, 0,},
{14, 24, 1000, 0,},
{15, 24, 112, 2,},
{16, 24, 55, 2,},
{17, 24, 25, 2,},
{18, 24, 55, 2,},
{19, 24, 56, 2,},
{20, 24, 113, 2,},
{21, 24, 1000, 0,},
{0, 25, 1000, 0,},
{1, 25, 1000, 0,},
{2, 25, 1000, 0,},
{3, 25, 1000, 0,},
{4, 25, 1000, 0,},
{5, 25, 1000, 0,},
{6, 25, 1000, 0,},
{7, 25, 1000, 0,},
{14, 25, 1000, 0,},
{15, 25, 1000, 0,},
{16, 25, 1000, 0,},
{17, 25, 1000, 0,},
{18, 25, 1000, 0,},
{19, 25, 1000, 0,},
{20, 25, 1000, 0,},
{21, 25, 1000, 0,},
